"Country Codes","Country","Item Codes","Item","Element Codes","Element","Year","Unit","Value","Flag Code","Flag",
"9","Argentina","2733","Pigmeat","645","Food supply quantity (kg/capita/yr)","2007","Kg","6.75","Fc","Calculated data                                   "
"9","Argentina","2734","Poultry Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","26.70","Fc","Calculated data                                   "
"9","Argentina","2943","Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","91.42","Fc","Calculated data                                   "
"9","Argentina","2945","Offals","645","Food supply quantity (kg/capita/yr)","2007","Kg","5.26","Fc","Calculated data                                   "
"9","Argentina","2946","Animal Fats","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.30","Fc","Calculated data                                   "
"9","Argentina","2960","Fish, Seafood","645","Food supply quantity (kg/capita/yr)","2007","Kg","6.40","Fc","Calculated data                                   "
"9","Argentina","2766","Cephalopods","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.37","Fc","Calculated data                                   "
"9","Argentina","2767","Molluscs, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.66","Fc","Calculated data                                   "
"9","Argentina","2782","Fish, Liver Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"9","Argentina","2769","Aquatic Animals, Others","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"9","Argentina","2781","Fish, Body Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
"9","Argentina","2762","Demersal Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.19","Fc","Calculated data                                   "
"9","Argentina","2763","Pelagic Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.78","Fc","Calculated data                                   "
"9","Argentina","2765","Crustaceans","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.02","Fc","Calculated data                                   "
"9","Argentina","2736","Offals, Edible","645","Food supply quantity (kg/capita/yr)","2007","Kg","5.26","Fc","Calculated data                                   "
"9","Argentina","2735","Meat, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","1.67","Fc","Calculated data                                   "
"9","Argentina","2737","Fats, Animals, Raw","645","Food supply quantity (kg/capita/yr)","2007","Kg","2.16","Fc","Calculated data                                   "
"9","Argentina","2761","Freshwater Fish","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.21","Fc","Calculated data                                   "
"10","Australia","2731","Bovine Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","44.01","Fc","Calculated data                                   "
"10","Australia","2732","Mutton & Goat Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","14.53","Fc","Calculated data                                   "
"10","Australia","2733","Pigmeat","645","Food supply quantity (kg/capita/yr)","2007","Kg","23.27","Fc","Calculated data                                   "
"10","Australia","2734","Poultry Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","39.77","Fc","Calculated data                                   "
"10","Australia","2946","Animal Fats","645","Food supply quantity (kg/capita/yr)","2007","Kg","8.58","Fc","Calculated data                                   "
"10","Australia","2960","Fish, Seafood","645","Food supply quantity (kg/capita/yr)","2007","Kg","24.22","Fc","Calculated data                                   "
"10","Australia","2943","Meat","645","Food supply quantity (kg/capita/yr)","2007","Kg","122.70","Fc","Calculated data                                   "
"10","Australia","2945","Offals","645","Food supply quantity (kg/capita/yr)","2007","Kg","10.46","Fc","Calculated data                                   "
"10","Australia","2767","Molluscs, Other","645","Food supply quantity (kg/capita/yr)","2007","Kg","3.37","Fc","Calculated data                                   "
"10","Australia","2782","Fish, Liver Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.01","Fc","Calculated data                                   "
"10","Australia","2769","Aquatic Animals, Others","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.20","Fc","Calculated data                                   "
"10","Australia","2781","Fish, Body Oil","645","Food supply quantity (kg/capita/yr)","2007","Kg","0.00","Fc","Calculated data                                   "
