"element","area","item","2010","2010*","2010**",
"Production","Denmark","Duck meat","3,350.00","tonnes","F "
"Production","Denmark","Game meat","3,300.00","tonnes","  "
"Production","Denmark","Goose and guinea fowl meat","45.00","tonnes","  "
"Production","Denmark","Hen eggs, in shell","76,376.00","tonnes","  "
"Production","Denmark","Hen eggs, in shell (Number)","1,279,300.00","1000 No","  "
"Production","Denmark","Honey, natural","1,300.00","tonnes","Im"
"Production","Denmark","Horse meat","496.00","tonnes","  "
"Production","Denmark","Indigenous Cattle Meat","132,500.00","tonnes","  "
"Production","Denmark","Indigenous Chicken Meat","168,000.00","tonnes","F "
"Production","Denmark","Indigenous Duck Meat","3,839.00","tonnes","F "
"Production","Denmark","Indigenous Geese Meat","45.00","tonnes","F "
"Production","Denmark","Indigenous Horse Meat","1,000.00","tonnes","F "
"Production","Denmark","Indigenous Pigmeat","1,825,000.00","tonnes","F "
"Production","Denmark","Indigenous Sheep Meat","2,000.00","tonnes","F "
"Production","Denmark","Indigenous Turkey Meat","1.00","tonnes","F "
"Production","Denmark","Pig meat","1,668,200.00","tonnes","  "
"Production","Denmark","Sheep meat","1,726.00","tonnes","  "
"Production","Denmark","Sheepskins","513.00","tonnes","Fc"
"Production","Denmark","Skins With Wool Sheep","461.70","tonnes","Fc"
"Production","Denmark","Turkey meat","480.00","tonnes","F "
"Production","Denmark","Wool, greasy","180.00","tonnes","Im"
"Production","Denmark","Beef and Buffalo Meat","132,500.00","tonnes","A "
"Production","Denmark","Beef&Buffalo Meat Indig","132,500.00","tonnes","A "
"Production","Denmark","Eggs Primary","76,376.00","tonnes","A "
"Production","Denmark","Meat Indigenous, Total","2,135,685.00","tonnes","A "
"Production","Denmark","Meat, Total","1,996,497.00","tonnes","A "
"Production","Denmark","Milk,Total","4,909,400.00","tonnes","A "
"Production","Denmark","Mutton&Goat Meat Indig","2,000.00","tonnes","A "
"Production","Denmark","Poultry Indigenous,Total","171,885.00","tonnes","A "
"Production","Denmark","Poultry Meat","190,275.00","tonnes","A "
"Production","Denmark","Sheep and Goat Meat","1,726.00","tonnes","A "
"Production","Djibouti","Camel meat","660.00","tonnes","Fc"
"Production","Djibouti","Camel milk, whole, fresh","6,560.00","tonnes","Fc"
"Production","Djibouti","Cattle Hides","1,100.00","tonnes","Fc"
"Production","Djibouti","Cattle meat","6,050.00","tonnes","Fc"
"Production","Djibouti","Cow milk, whole, fresh","9,170.00","tonnes","Fc"
"Production","Djibouti","Goat meat","2,350.00","tonnes","Fc"
"Production","Djibouti","Goatskins","470.00","tonnes","Fc"
"Production","Djibouti","Indigenous Camel Meat","10,638.20","tonnes","Fc"
"Production","Djibouti","Indigenous Cattle Meat","24,092.80","tonnes","Fc"
"Production","Djibouti","Indigenous Goat Meat","2,350.00","tonnes","Fc"
"Production","Djibouti","Indigenous Sheep Meat","2,184.00","tonnes","Fc"
"Production","Djibouti","Sheep meat","2,184.00","tonnes","Fc"
"Production","Djibouti","Sheepskins","420.00","tonnes","Fc"
"Production","Djibouti","Beef and Buffalo Meat","6,050.00","tonnes","A "
"Production","Djibouti","Beef&Buffalo Meat Indig","24,092.80","tonnes","A "
"Production","Djibouti","Meat Indigenous, Total","39,265.00","tonnes","A "
"Production","Djibouti","Meat, Total","11,244.00","tonnes","A "
"Production","Djibouti","Milk,Total","15,730.00","tonnes","A "
"Production","Djibouti","Mutton&Goat Meat Indig","4,534.00","tonnes","A "
"Production","Djibouti","Sheep and Goat Meat","4,534.00","tonnes","A "
"Production","Dominica","Cattle Hides","66.00","tonnes","Fc"
"Production","Dominica","Cattle meat","540.00","tonnes","Fc"
"Production","Dominica","Chicken meat","340.00","tonnes","Fc"
"Production","Dominica","Cow milk, whole, fresh","7,500.00","tonnes","F "
"Production","Dominica","Goat meat","42.00","tonnes","Fc"
"Production","Dominica","Goatskins","8.75","tonnes","Fc"
"Production","Dominica","Hen eggs, in shell","225.00","tonnes","Fc"
"Production","Dominica","Hen eggs, in shell (Number)","5,400.00","1000 No","F "
"Production","Dominica","Indigenous Cattle Meat","540.00","tonnes","Fc"
"Production","Dominica","Indigenous Chicken Meat","342.00","tonnes","F "
"Production","Dominica","Indigenous Goat Meat","42.00","tonnes","Fc"
"Production","Dominica","Indigenous Pigmeat","420.12","tonnes","Fc"
"Production","Dominica","Indigenous Sheep Meat","23.10","tonnes","Fc"
"Production","Dominica","Pig meat","420.00","tonnes","Fc"
"Production","Dominica","Sheep meat","23.10","tonnes","Fc"
"Production","Dominica","Sheepskins","4.95","tonnes","Fc"
"Production","Dominica","Beef and Buffalo Meat","540.00","tonnes","A "
"Production","Dominica","Beef&Buffalo Meat Indig","540.00","tonnes","A "
"Production","Dominica","Eggs Primary","225.00","tonnes","A "
"Production","Dominica","Meat Indigenous, Total","1,367.22","tonnes","A "
"Production","Dominica","Meat, Total","1,365.10","tonnes","A "
"Production","Dominica","Milk,Total","7,500.00","tonnes","A "
"Production","Dominica","Mutton&Goat Meat Indig","65.10","tonnes","A "
"Production","Dominica","Poultry Indigenous,Total","342.00","tonnes","A "
"Production","Dominica","Poultry Meat","340.00","tonnes","A "
"Production","Dominica","Sheep and Goat Meat","65.10","tonnes","A "
"Production","Dominican Republic","Beeswax","750.00","tonnes","F "
"Production","Dominican Republic","Cattle Hides","11,550.00","tonnes","Fc"
"Production","Dominican Republic","Cattle meat","100,000.00","tonnes","F "
"Production","Dominican Republic","Chicken meat","315,000.00","tonnes","F "
"Production","Dominican Republic","Cow milk, whole, fresh","701,196.00","tonnes","  "
"Production","Dominican Republic","Goat meat","720.00","tonnes","Fc"
"Production","Dominican Republic","Goatskins","120.00","tonnes","Fc"
"Production","Dominican Republic","Hen eggs, in shell","105,732.00","tonnes","* "
"Production","Dominican Republic","Hen eggs, in shell (Number)","1,922,400.00","1000 No","* "
"Production","Dominican Republic","Honey, natural","4,900.00","tonnes","Im"
"Production","Dominican Republic","Indigenous Cattle Meat","100,000.00","tonnes","Fc"
"Production","Dominican Republic","Indigenous Chicken Meat","314,300.00","tonnes","F "
"Production","Dominican Republic","Indigenous Goat Meat","720.00","tonnes","Fc"
"Production","Dominican Republic","Indigenous Pigmeat","86,977.00","tonnes","F "
"Production","Dominican Republic","Indigenous Sheep Meat","372.00","tonnes","Fc"
"Production","Dominican Republic","Pig meat","87,000.00","tonnes","F "
"Production","Dominican Republic","Sheep meat","372.00","tonnes","Fc"
"Production","Dominican Republic","Sheepskins","108.50","tonnes","Fc"
"Production","Dominican Republic","Beef and Buffalo Meat","100,000.00","tonnes","A "
"Production","Dominican Republic","Beef&Buffalo Meat Indig","100,000.00","tonnes","A "
"Production","Dominican Republic","Eggs Primary","105,732.00","tonnes","A "
"Production","Dominican Republic","Meat Indigenous, Total","502,369.00","tonnes","A "
"Production","Dominican Republic","Meat, Total","503,092.00","tonnes","A "
"Production","Dominican Republic","Milk,Total","701,196.00","tonnes","A "
"Production","Dominican Republic","Mutton&Goat Meat Indig","1,092.00","tonnes","A "
"Production","Dominican Republic","Poultry Indigenous,Total","314,300.00","tonnes","A "
"Production","Dominican Republic","Poultry Meat","315,000.00","tonnes","A "
"Production","Dominican Republic","Sheep and Goat Meat","1,092.00","tonnes","A "
"Production","Ecuador","Beeswax","90.00","tonnes","F "
"Production","Ecuador","Cattle Hides","40,800.00","tonnes","F "
"Production","Ecuador","Cattle meat","237,800.00","tonnes","Im"
"Production","Ecuador","Chicken meat","341,000.00","tonnes","F "
"Production","Ecuador","Cow milk, whole, fresh","5,709,460.00","tonnes","  "
"Production","Ecuador","Duck meat","169.00","tonnes","Fc"
"Production","Ecuador","Goat meat","1,300.00","tonnes","Im"
"Production","Ecuador","Goat milk, whole, fresh","2,931.00","tonnes","Fc"
"Production","Ecuador","Goatskins","85.20","tonnes","Fc"
"Production","Ecuador","Goose and guinea fowl meat","70.00","tonnes","Fc"
"Production","Ecuador","Hen eggs, in shell","93,300.00","tonnes","Im"
"Production","Ecuador","Hen eggs, in shell (Number)","1,700,000.00","1000 No","F "
"Production","Ecuador","Honey, natural","800.00","tonnes","Im"
"Production","Ecuador","Indigenous Cattle Meat","237,840.00","tonnes","Fc"
"Production","Ecuador","Indigenous Chicken Meat","335,447.00","tonnes","F "
"Production","Ecuador","Indigenous Duck Meat","169.00","tonnes","Fc"
"Production","Ecuador","Indigenous Geese Meat","70.00","tonnes","Fc"
"Production","Ecuador","Indigenous Goat Meat","1,298.69","tonnes","Fc"
"Production","Ecuador","Indigenous Pigmeat","183,978.00","tonnes","Fc"
"Production","Ecuador","Indigenous Rabbit Meat","1,048.60","tonnes","Fc"
"Production","Ecuador","Indigenous Sheep Meat","8,397.90","tonnes","Fc"
"Production","Ecuador","Indigenous Turkey Meat","253.50","tonnes","Fc"
"Production","Ecuador","Meat nes","8,900.00","tonnes","Im"
"Production","Ecuador","Pig meat","184,700.00","tonnes","Im"
"Production","Ecuador","Rabbit meat","1,050.00","tonnes","Fc"
"Production","Ecuador","Sheep meat","8,400.00","tonnes","Fc"
"Production","Ecuador","Sheep milk, whole, fresh","7,107.00","tonnes","Fc"
"Production","Ecuador","Sheepskins","1,200.00","tonnes","Fc"
"Production","Ecuador","Turkey meat","1,620.00","tonnes","Fc"
"Production","Ecuador","Wool, greasy","1,400.00","tonnes","Im"
"Production","Ecuador","Beef and Buffalo Meat","237,800.00","tonnes","A "
"Production","Ecuador","Beef&Buffalo Meat Indig","237,840.00","tonnes","A "
"Production","Ecuador","Eggs Primary","93,300.00","tonnes","A "
"Production","Ecuador","Meat Indigenous, Total","777,402.69","tonnes","A "
"Production","Ecuador","Meat, Total","785,009.00","tonnes","A "
"Production","Ecuador","Milk,Total","5,719,498.00","tonnes","A "
"Production","Ecuador","Mutton&Goat Meat Indig","9,696.59","tonnes","A "
"Production","Ecuador","Poultry Indigenous,Total","335,939.50","tonnes","A "
"Production","Ecuador","Poultry Meat","342,859.00","tonnes","A "
"Production","Ecuador","Sheep and Goat Meat","9,700.00","tonnes","A "
"Production","Egypt","Beeswax","147.00","tonnes","F "
"Production","Egypt","Bird meat, nes","12,900.00","tonnes","Fc"
"Production","Egypt","Buffalo Hide","31,000.00","tonnes","Fc"
"Production","Egypt","Buffalo meat","327,500.00","tonnes","Im"
"Production","Egypt","Buffalo milk, whole, fresh","2,725,000.00","tonnes","F "
"Production","Egypt","Camel meat","46,000.00","tonnes","F "
"Production","Egypt","Cattle Hides","42,122.50","tonnes","Fc"
"Production","Egypt","Cattle meat","415,100.00","tonnes","Im"
"Production","Egypt","Chicken meat","685,000.00","tonnes","F "
"Production","Egypt","Cow milk, whole, fresh","2,901,600.00","tonnes","Im"
"Production","Egypt","Duck meat","39,000.00","tonnes","Fc"
"Production","Egypt","Goat meat","20,800.00","tonnes","F "
"Production","Egypt","Goat milk, whole, fresh","18,100.00","tonnes","Im"
"Production","Egypt","Goatskins","2,425.00","tonnes","Fc"
"Production","Egypt","Goose and guinea fowl meat","42,000.00","tonnes","Fc"
"Production","Egypt","Hen eggs, in shell","335,800.00","tonnes","F "
"Production","Egypt","Hen eggs, in shell (Number)","6,300,000.00","1000 No","F "
"Production","Egypt","Honey, natural","7,200.00","tonnes","F "
"Production","Egypt","Indigenous bird meat, nes","12,900.00","tonnes","Fc"
"Production","Egypt","Indigenous Buffalo Meat","327,515.00","tonnes","Fc"
"Production","Egypt","Indigenous Camel Meat","86,526.70","tonnes","Fc"
"Production","Egypt","Indigenous Cattle Meat","406,485.00","tonnes","Fc"
"Production","Egypt","Indigenous Chicken Meat","685,124.00","tonnes","Fc"
"Production","Egypt","Indigenous Duck Meat","39,010.40","tonnes","Fc"
"Production","Egypt","Indigenous Geese Meat","42,000.00","tonnes","Fc"
"Production","Egypt","Indigenous Goat Meat","20,758.10","tonnes","Fc"
"Production","Egypt","Indigenous Pigmeat","500.00","tonnes","F "
"Production","Egypt","Indigenous Rabbit Meat","69,840.00","tonnes","Fc"
"Production","Egypt","Indigenous Sheep Meat","47,457.60","tonnes","Fc"
"Production","Egypt","Indigenous Turkey Meat","10,520.00","tonnes","Fc"
"Production","Egypt","Meat nes","14,500.00","tonnes","Im"
"Production","Egypt","Pig meat","500.00","tonnes","  "
"Production","Egypt","Rabbit meat","69,840.00","tonnes","Fc"
"Production","Egypt","Sheep meat","47,500.00","tonnes","Im"
"Production","Egypt","Sheep milk, whole, fresh","97,700.00","tonnes","Im"
"Production","Egypt","Sheepskins","5,100.00","tonnes","Fc"
"Production","Egypt","Silk-worm cocoons, reelable","110.00","tonnes","Im"
"Production","Egypt","Turkey meat","10,500.00","tonnes","Fc"
"Production","Egypt","Wool, greasy","12,000.00","tonnes","F "
"Production","Egypt","Beef and Buffalo Meat","742,600.00","tonnes","A "
"Production","Egypt","Beef&Buffalo Meat Indig","734,000.00","tonnes","A "
"Production","Egypt","Eggs Primary","335,800.00","tonnes","A "
"Production","Egypt","Meat Indigenous, Total","1,763,136.80","tonnes","A "
"Production","Egypt","Meat, Total","1,731,140.00","tonnes","A "
"Production","Egypt","Milk,Total","5,742,400.00","tonnes","A "
"Production","Egypt","Mutton&Goat Meat Indig","68,215.70","tonnes","A "
"Production","Egypt","Poultry Indigenous,Total","789,554.40","tonnes","A "
"Production","Egypt","Poultry Meat","789,400.00","tonnes","A "
"Production","Egypt","Sheep and Goat Meat","68,300.00","tonnes","A "
"Production","El Salvador","Beeswax","215.00","tonnes","F "
"Production","El Salvador","Cattle Hides","6,555.00","tonnes","F "
"Production","El Salvador","Cattle meat","32,991.60","tonnes","  "
"Production","El Salvador","Chicken meat","104,545.00","tonnes","  "
"Production","El Salvador","Cow milk, whole, fresh","556,594.00","tonnes","  "
"Production","El Salvador","Goat meat","88.50","tonnes","Fc"
"Production","El Salvador","Goatskins","14.75","tonnes","Fc"
"Production","El Salvador","Hen eggs, in shell","64,705.00","tonnes","  "
"Production","El Salvador","Hen eggs, in shell (Number)","1,100,000.00","1000 No","  "
"Production","El Salvador","Honey, natural","2,200.00","tonnes","Im"
"Production","El Salvador","Indigenous Cattle Meat","32,130.00","tonnes","F "
"Production","El Salvador","Indigenous Chicken Meat","98,500.00","tonnes","F "
"Production","El Salvador","Indigenous Goat Meat","88.50","tonnes","Fc"
"Production","El Salvador","Indigenous Pigmeat","8,276.91","tonnes","Fc"
"Production","El Salvador","Indigenous Sheep Meat","31.62","tonnes","Fc"
"Production","El Salvador","Pig meat","8,286.02","tonnes","  "
"Production","El Salvador","Sheep meat","33.00","tonnes","Fc"
"Production","El Salvador","Sheepskins","5.50","tonnes","Fc"
"Production","El Salvador","Beef and Buffalo Meat","32,991.60","tonnes","A "
"Production","El Salvador","Beef&Buffalo Meat Indig","32,130.00","tonnes","A "
"Production","El Salvador","Eggs Primary","64,705.00","tonnes","A "
"Production","El Salvador","Meat Indigenous, Total","139,027.03","tonnes","A "
"Production","El Salvador","Meat, Total","145,944.12","tonnes","A "
"Production","El Salvador","Milk,Total","556,594.00","tonnes","A "
"Production","El Salvador","Mutton&Goat Meat Indig","120.12","tonnes","A "
"Production","El Salvador","Poultry Indigenous,Total","98,500.00","tonnes","A "
"Production","El Salvador","Poultry Meat","104,545.00","tonnes","A "
"Production","El Salvador","Sheep and Goat Meat","121.50","tonnes","A "
"Production","Equatorial Guinea","Cattle Hides","8.50","tonnes","Fc"
"Production","Equatorial Guinea","Cattle meat","46.75","tonnes","Fc"
"Production","Equatorial Guinea","Chicken meat","232.00","tonnes","Fc"
"Production","Equatorial Guinea","Goat meat","44.00","tonnes","Fc"
"Production","Equatorial Guinea","Goatskins","10.00","tonnes","Fc"
"Production","Equatorial Guinea","Hen eggs, in shell","490.00","tonnes","Im"
"Production","Equatorial Guinea","Hen eggs, in shell (Number)","7,800.00","1000 No","F "
"Production","Equatorial Guinea","Indigenous Cattle Meat","46.75","tonnes","Fc"
"Production","Equatorial Guinea","Indigenous Chicken Meat","232.00","tonnes","Fc"
"Production","Equatorial Guinea","Indigenous Goat Meat","44.00","tonnes","Fc"
"Production","Equatorial Guinea","Indigenous Pigmeat","146.25","tonnes","Fc"
"Production","Equatorial Guinea","Indigenous Sheep Meat","96.80","tonnes","Fc"
"Production","Equatorial Guinea","Pig meat","146.25","tonnes","Fc"
"Production","Equatorial Guinea","Sheep meat","96.80","tonnes","Fc"
"Production","Equatorial Guinea","Sheepskins","26.40","tonnes","Fc"
"Production","Equatorial Guinea","Beef and Buffalo Meat","46.75","tonnes","A "
"Production","Equatorial Guinea","Beef&Buffalo Meat Indig","46.75","tonnes","A "
"Production","Equatorial Guinea","Eggs Primary","490.00","tonnes","A "
"Production","Equatorial Guinea","Meat Indigenous, Total","565.80","tonnes","A "
"Production","Equatorial Guinea","Meat, Total","565.80","tonnes","A "
"Production","Equatorial Guinea","Mutton&Goat Meat Indig","140.80","tonnes","A "
"Production","Equatorial Guinea","Poultry Indigenous,Total","232.00","tonnes","A "
"Production","Equatorial Guinea","Poultry Meat","232.00","tonnes","A "
"Production","Equatorial Guinea","Sheep and Goat Meat","140.80","tonnes","A "
"Production","Eritrea","Camel meat","2,400.00","tonnes","F "
"Production","Eritrea","Camel milk, whole, fresh","5,372.00","tonnes","Fc"
"Production","Eritrea","Cattle Hides","4,834.47","tonnes","Fc"
"Production","Eritrea","Cattle meat","22,000.00","tonnes","Im"
"Production","Eritrea","Chicken meat","1,637.95","tonnes","Fc"
"Production","Eritrea","Cow milk, whole, fresh","131,200.00","tonnes","Im"
"Production","Eritrea","Goat meat","5,900.00","tonnes","Im"
"Production","Eritrea","Goat milk, whole, fresh","9,050.00","tonnes","Fc"
"Production","Eritrea","Goatskins","687.30","tonnes","Fc"
"Production","Eritrea","Hen eggs, in shell","1,900.00","tonnes","F "
"Production","Eritrea","Hen eggs, in shell (Number)","47,500.00","1000 No","F "
"Production","Eritrea","Indigenous Camel Meat","2,399.82","tonnes","Fc"
"Production","Eritrea","Indigenous Cattle Meat","22,008.40","tonnes","Fc"
"Production","Eritrea","Indigenous Chicken Meat","1,637.95","tonnes","Fc"
"Production","Eritrea","Indigenous Goat Meat","5,910.78","tonnes","Fc"
"Production","Eritrea","Indigenous Sheep Meat","4,098.71","tonnes","Fc"
"Production","Eritrea","Sheep meat","4,100.00","tonnes","Im"
"Production","Eritrea","Sheep milk, whole, fresh","5,540.00","tonnes","Fc"
"Production","Eritrea","Sheepskins","254.28","tonnes","Fc"
"Production","Eritrea","Wool, greasy","900.00","tonnes","Im"
"Production","Eritrea","Beef and Buffalo Meat","22,000.00","tonnes","A "
"Production","Eritrea","Beef&Buffalo Meat Indig","22,008.40","tonnes","A "
"Production","Eritrea","Eggs Primary","1,900.00","tonnes","A "
"Production","Eritrea","Meat Indigenous, Total","36,055.66","tonnes","A "
"Production","Eritrea","Meat, Total","36,037.95","tonnes","A "
"Production","Eritrea","Milk,Total","151,162.00","tonnes","A "
"Production","Eritrea","Mutton&Goat Meat Indig","10,009.49","tonnes","A "
"Production","Eritrea","Poultry Indigenous,Total","1,637.95","tonnes","A "
"Production","Eritrea","Poultry Meat","1,637.95","tonnes","A "
"Production","Eritrea","Sheep and Goat Meat","10,000.00","tonnes","A "
"Production","Estonia","Cattle Hides","1,048.80","tonnes","Fc"
"Production","Estonia","Cattle meat","12,283.00","tonnes","  "
"Production","Estonia","Chicken meat","15,997.00","tonnes","  "
"Production","Estonia","Cow milk, whole, fresh","675,344.00","tonnes","  "
"Production","Estonia","Goat meat","18.00","tonnes","  "
"Production","Estonia","Goat milk, whole, fresh","626.00","tonnes","  "
"Production","Estonia","Goatskins","1.38","tonnes","Fc"
"Production","Estonia","Hen eggs, in shell","11,366.00","tonnes","  "
"Production","Estonia","Hen eggs, in shell (Number)","181,861.00","1000 No","  "
"Production","Estonia","Honey, natural","681.00","tonnes","  "
"Production","Estonia","Indigenous Cattle Meat","18,926.10","tonnes","Fc"
"Production","Estonia","Indigenous Chicken Meat","14,167.10","tonnes","Fc"
"Production","Estonia","Indigenous Goat Meat","18.11","tonnes","Fc"
"Production","Estonia","Indigenous Pigmeat","45,603.50","tonnes","Fc"
"Production","Estonia","Indigenous Rabbit Meat","10.00","tonnes","Fc"
"Production","Estonia","Indigenous Sheep Meat","646.53","tonnes","Fc"
"Production","Estonia","Meat nes","38.00","tonnes","  "
"Production","Estonia","Pig meat","34,012.00","tonnes","  "
"Production","Estonia","Rabbit meat","10.00","tonnes","Im"
"Production","Estonia","Sheep meat","648.00","tonnes","  "
"Production","Estonia","Sheepskins","89.89","tonnes","Fc"
"Production","Estonia","Wool, greasy","154.00","tonnes","  "
"Production","Estonia","Beef and Buffalo Meat","12,283.00","tonnes","A "
"Production","Estonia","Beef&Buffalo Meat Indig","18,926.10","tonnes","A "
"Production","Estonia","Eggs Primary","11,366.00","tonnes","A "
"Production","Estonia","Meat Indigenous, Total","79,409.34","tonnes","A "
"Production","Estonia","Meat, Total","63,006.00","tonnes","A "
"Production","Estonia","Milk,Total","675,970.00","tonnes","A "
"Production","Estonia","Mutton&Goat Meat Indig","664.64","tonnes","A "
"Production","Estonia","Poultry Indigenous,Total","14,167.10","tonnes","A "
"Production","Estonia","Poultry Meat","15,997.00","tonnes","A "
"Production","Estonia","Sheep and Goat Meat","666.00","tonnes","A "
"Production","Ethiopia","Beeswax","4,500.00","tonnes","F "
"Production","Ethiopia","Camel meat","19,600.00","tonnes","Im"
"Production","Ethiopia","Camel milk, whole, fresh","247,100.00","tonnes","Im"
"Production","Ethiopia","Cattle Hides","75,600.00","tonnes","Fc"
"Production","Ethiopia","Cattle meat","373,200.00","tonnes","Im"
"Production","Ethiopia","Chicken meat","53,000.00","tonnes","F "
"Production","Ethiopia","Cow milk, whole, fresh","1,773,600.00","tonnes","Im"
"Production","Ethiopia","Game meat","84,700.00","tonnes","Im"
"Production","Ethiopia","Goat meat","66,300.00","tonnes","Im"
"Production","Ethiopia","Goat milk, whole, fresh","52,520.00","tonnes","Fc"
"Production","Ethiopia","Goatskins","13,860.00","tonnes","Fc"
"Production","Ethiopia","Hen eggs, in shell","35,100.00","tonnes","Im"
"Production","Ethiopia","Hen eggs, in shell (Number)","877,500.00","1000 No","F "
"Production","Ethiopia","Honey, natural","45,300.00","tonnes","Im"
"Production","Ethiopia","Indigenous Camel Meat","19,596.00","tonnes","Fc"
"Production","Ethiopia","Indigenous Cattle Meat","389,606.00","tonnes","Fc"
"Production","Ethiopia","Indigenous Chicken Meat","52,944.80","tonnes","Fc"
"Production","Ethiopia","Indigenous Goat Meat","66,278.80","tonnes","Fc"
"Production","Ethiopia","Indigenous Pigmeat","1,600.00","tonnes","Fc"
"Production","Ethiopia","Indigenous Sheep Meat","85,909.00","tonnes","F "
"Production","Ethiopia","Pig meat","1,600.00","tonnes","Im"
"Production","Ethiopia","Sheep meat","86,500.00","tonnes","Im"
"Production","Ethiopia","Sheep milk, whole, fresh","48,000.00","tonnes","F "
"Production","Ethiopia","Sheepskins","15,300.00","tonnes","Fc"
"Production","Ethiopia","Wool, greasy","14,400.00","tonnes","Im"
"Production","Ethiopia","Beef and Buffalo Meat","373,200.00","tonnes","A "
"Production","Ethiopia","Beef&Buffalo Meat Indig","389,606.00","tonnes","A "
"Production","Ethiopia","Eggs Primary","35,100.00","tonnes","A "
"Production","Ethiopia","Meat Indigenous, Total","700,634.60","tonnes","A "
"Production","Ethiopia","Meat, Total","684,900.00","tonnes","A "
"Production","Ethiopia","Milk,Total","2,121,220.00","tonnes","A "
"Production","Ethiopia","Mutton&Goat Meat Indig","152,187.80","tonnes","A "
"Production","Ethiopia","Poultry Indigenous,Total","52,944.80","tonnes","A "
"Production","Ethiopia","Poultry Meat","53,000.00","tonnes","A "
"Production","Ethiopia","Sheep and Goat Meat","152,800.00","tonnes","A "
"Production","Falkland Islands (Malvinas)","Cattle Hides","27.00","tonnes","Fc"
"Production","Falkland Islands (Malvinas)","Cattle meat","156.60","tonnes","Fc"
"Production","Falkland Islands (Malvinas)","Chicken meat","7.80","tonnes","Fc"
"Production","Falkland Islands (Malvinas)","Cow milk, whole, fresh","1,500.00","tonnes","Im"
"Production","Falkland Islands (Malvinas)","Indigenous Cattle Meat","156.60","tonnes","Fc"
"Production","Falkland Islands (Malvinas)","Indigenous Chicken Meat","7.80","tonnes","Fc"
"Production","Falkland Islands (Malvinas)","Indigenous Sheep Meat","810.00","tonnes","Fc"
"Production","Falkland Islands (Malvinas)","Sheep meat","810.00","tonnes","Fc"
"Production","Falkland Islands (Malvinas)","Sheepskins","135.00","tonnes","Fc"
"Production","Falkland Islands (Malvinas)","Wool, greasy","2,200.00","tonnes","F "
"Production","Falkland Islands (Malvinas)","Beef and Buffalo Meat","156.60","tonnes","A "
"Production","Falkland Islands (Malvinas)","Beef&Buffalo Meat Indig","156.60","tonnes","A "
"Production","Falkland Islands (Malvinas)","Meat Indigenous, Total","974.40","tonnes","A "
"Production","Falkland Islands (Malvinas)","Meat, Total","974.40","tonnes","A "
"Production","Falkland Islands (Malvinas)","Milk,Total","1,500.00","tonnes","A "
"Production","Falkland Islands (Malvinas)","Mutton&Goat Meat Indig","810.00","tonnes","A "
"Production","Falkland Islands (Malvinas)","Poultry Indigenous,Total","7.80","tonnes","A "
"Production","Falkland Islands (Malvinas)","Poultry Meat","7.80","tonnes","A "
"Production","Falkland Islands (Malvinas)","Sheep and Goat Meat","810.00","tonnes","A "
"Production","Faroe Islands","Cattle Hides","9.75","tonnes","Fc"
"Production","Faroe Islands","Cattle meat","78.00","tonnes","Fc"
"Production","Faroe Islands","Indigenous Cattle Meat","78.00","tonnes","Fc"
"Production","Faroe Islands","Indigenous Sheep Meat","521.00","tonnes","F "
"Production","Faroe Islands","Sheep meat","528.00","tonnes","Fc"
"Production","Faroe Islands","Sheepskins","120.00","tonnes","Fc"
"Production","Faroe Islands","Beef and Buffalo Meat","78.00","tonnes","A "
"Production","Faroe Islands","Beef&Buffalo Meat Indig","78.00","tonnes","A "
"Production","Faroe Islands","Meat Indigenous, Total","599.00","tonnes","A "
"Production","Faroe Islands","Meat, Total","606.00","tonnes","A "
"Production","Faroe Islands","Mutton&Goat Meat Indig","521.00","tonnes","A "
"Production","Faroe Islands","Sheep and Goat Meat","528.00","tonnes","A "
"Production","Fiji","Cattle Hides","1,232.00","tonnes","Fc"
"Production","Fiji","Cattle meat","8,360.00","tonnes","Fc"
"Production","Fiji","Chicken meat","14,383.00","tonnes","  "
"Production","Fiji","Cow milk, whole, fresh","61,300.00","tonnes","Im"
"Production","Fiji","Duck meat","245.00","tonnes","Fc"
"Production","Fiji","Goat meat","227.00","tonnes","  "
"Production","Fiji","Goatskins","35.50","tonnes","Fc"
"Production","Fiji","Hen eggs, in shell","5,707.00","tonnes","  "
"Production","Fiji","Hen eggs, in shell (Number)","98,400.00","1000 No","  "
"Production","Fiji","Honey, natural","330.00","tonnes","Im"
"Production","Fiji","Indigenous Cattle Meat","8,360.00","tonnes","Fc"
"Production","Fiji","Indigenous Chicken Meat","14,207.10","tonnes","Fc"
"Production","Fiji","Indigenous Duck Meat","92.40","tonnes","Fc"
"Production","Fiji","Indigenous Goat Meat","227.20","tonnes","Fc"
"Production","Fiji","Indigenous Pigmeat","3,982.50","tonnes","Fc"
"Production","Fiji","Indigenous Sheep Meat","25.92","tonnes","Fc"
"Production","Fiji","Indigenous Turkey Meat","97.50","tonnes","Fc"
"Production","Fiji","Pig meat","3,982.50","tonnes","Fc"
"Production","Fiji","Sheep meat","26.00","tonnes","F "
"Production","Fiji","Sheepskins","360.00","tonnes","F "
"Production","Fiji","Turkey meat","97.50","tonnes","Fc"
"Production","Fiji","Beef and Buffalo Meat","8,360.00","tonnes","A "
"Production","Fiji","Beef&Buffalo Meat Indig","8,360.00","tonnes","A "
"Production","Fiji","Eggs Primary","5,707.00","tonnes","A "
"Production","Fiji","Meat Indigenous, Total","26,992.62","tonnes","A "
